,geoid,dest_type,distance,time
788,7019867,EM_hubs,1032,0
789,7019868,EM_hubs,1391,0
790,7019869,EM_hubs,1189,0
791,7019870,EM_hubs,1348,0
792,7019871,EM_hubs,1130,0
793,7019872,EM_hubs,460,0
794,7019873,EM_hubs,714,0
795,7019874,EM_hubs,1392,0
796,7019875,EM_hubs,903,0
797,7019876,EM_hubs,84,0
798,7019877,EM_hubs,488,0
799,7019878,EM_hubs,717,0
800,7019879,EM_hubs,632,0
801,7019880,EM_hubs,919,0
802,7019883,EM_hubs,3443,0
803,7019884,EM_hubs,18102,0
804,7019885,EM_hubs,7727,0
805,7019886,EM_hubs,3685,0
806,7019887,EM_hubs,3829,0
807,7019941,EM_hubs,1021,0
808,7019888,EM_hubs,4481,0
809,7019889,EM_hubs,1317,0
810,7019890,EM_hubs,686,0
811,7019891,EM_hubs,1407,0
812,7019892,EM_hubs,1116,0
813,7019907,EM_hubs,670,0
814,7019961,EM_hubs,544,0
815,7019893,EM_hubs,1599,0
816,7019894,EM_hubs,174,0
817,7019895,EM_hubs,376,0
818,7019896,EM_hubs,486,0
819,7019897,EM_hubs,740,0
820,7019898,EM_hubs,566,0
821,7019899,EM_hubs,1276,0
822,7019900,EM_hubs,638,0
823,7019901,EM_hubs,964,0
824,7019902,EM_hubs,1295,0
825,7019903,EM_hubs,463,0
826,7019904,EM_hubs,1156,0
827,7020226,EM_hubs,710,1
828,7019909,EM_hubs,1314,0
829,7019910,EM_hubs,1119,0
830,7019911,EM_hubs,1138,0
831,7019912,EM_hubs,1138,0
832,7019913,EM_hubs,1146,0
833,7019914,EM_hubs,1581,0
834,7019915,EM_hubs,1960,0
835,7019916,EM_hubs,1937,0
836,7019917,EM_hubs,1479,0
837,7019918,EM_hubs,1257,0
838,7019919,EM_hubs,1159,0
839,7019920,EM_hubs,1410,0
840,7019921,EM_hubs,965,0
841,7019922,EM_hubs,850,0
842,7019926,EM_hubs,1073,0
843,7019927,EM_hubs,717,0
844,7019928,EM_hubs,0,0
845,7019929,EM_hubs,1320,0
846,7019930,EM_hubs,1113,0
847,7019931,EM_hubs,1063,0
848,7019932,EM_hubs,979,0
849,7019933,EM_hubs,758,0
850,7019934,EM_hubs,985,0
851,7019935,EM_hubs,996,0
852,7019936,EM_hubs,4588,0
853,7019937,EM_hubs,1460,0
854,7019938,EM_hubs,1055,0
855,7019939,EM_hubs,829,0
856,7019940,EM_hubs,1272,0
857,7019942,EM_hubs,860,0
858,7019943,EM_hubs,102,0
859,7019944,EM_hubs,619,0
860,7019945,EM_hubs,691,0
861,7019946,EM_hubs,289,0
862,7019947,EM_hubs,467,0
863,7019948,EM_hubs,397,0
864,7019949,EM_hubs,756,0
865,7019950,EM_hubs,746,0
866,7019951,EM_hubs,1038,0
867,7019952,EM_hubs,5509,0
868,7019953,EM_hubs,676,0
869,7019954,EM_hubs,815,0
870,7019955,EM_hubs,311,0
871,7019956,EM_hubs,404,0
872,7019957,EM_hubs,73,0
873,7019958,EM_hubs,273,0
874,7019959,EM_hubs,834,0
875,7019960,EM_hubs,622,0
876,7019963,EM_hubs,263,0
877,7019964,EM_hubs,431,0
878,7019965,EM_hubs,417,0
879,7019966,EM_hubs,193,0
880,7019967,EM_hubs,1191,0
881,7019968,EM_hubs,900,0
882,7019969,EM_hubs,699,0
883,7019970,EM_hubs,465,0
884,7019971,EM_hubs,395,0
885,7019972,EM_hubs,391,0
886,7019973,EM_hubs,587,0
887,7019974,EM_hubs,1392,0
888,7019975,EM_hubs,1386,0
889,7019976,EM_hubs,1073,0
890,7019977,EM_hubs,895,0
891,7019978,EM_hubs,784,0
892,7019979,EM_hubs,764,0
893,7019980,EM_hubs,664,0
894,7019981,EM_hubs,734,0
895,7019982,EM_hubs,336,0
896,7019983,EM_hubs,877,0
897,7019984,EM_hubs,626,0
898,7019985,EM_hubs,751,0
899,7019986,EM_hubs,938,0
900,7019987,EM_hubs,1046,0
901,7019988,EM_hubs,672,0
902,7019989,EM_hubs,1128,0
903,7019990,EM_hubs,1082,0
904,7020781,EM_hubs,321,0
905,7019991,EM_hubs,1065,0
906,7019992,EM_hubs,1541,0
907,7019993,EM_hubs,1541,0
908,7019994,EM_hubs,1480,0
909,7019995,EM_hubs,1507,0
910,7019996,EM_hubs,1549,0
911,7019997,EM_hubs,415,0
912,7019998,EM_hubs,1584,0
913,7019999,EM_hubs,2005,0
914,7020000,EM_hubs,2034,0
915,7020001,EM_hubs,591,0
916,7020002,EM_hubs,87,0
917,7020003,EM_hubs,895,0
918,7020782,EM_hubs,818,0
919,7020004,EM_hubs,2258,0
920,7020005,EM_hubs,1345,0
921,7020006,EM_hubs,1345,0
922,7020007,EM_hubs,1903,0
923,7020008,EM_hubs,1600,0
924,7020009,EM_hubs,1540,0
925,7020010,EM_hubs,1119,0
926,7020011,EM_hubs,2000,0
927,7020012,EM_hubs,1056,0
928,7020019,EM_hubs,694,0
929,7020020,EM_hubs,597,0
930,7020021,EM_hubs,294,0
931,7020107,EM_hubs,1542,0
932,7020437,EM_hubs,838,0
933,7020013,EM_hubs,10097,0
934,7020014,EM_hubs,1817,0
935,7020015,EM_hubs,1022,0
936,7020297,EM_hubs,1116,1
937,7020022,EM_hubs,959,0
938,7020023,EM_hubs,1173,0
939,7020024,EM_hubs,839,0
940,7020025,EM_hubs,447,0
941,7020026,EM_hubs,1225,0
942,7020027,EM_hubs,1629,0
943,7020028,EM_hubs,1294,0
944,7020029,EM_hubs,594,0
945,7020030,EM_hubs,795,0
946,7020031,EM_hubs,815,0
947,7020032,EM_hubs,460,0
948,7020033,EM_hubs,1456,0
949,7020125,EM_hubs,793,0
950,7020034,EM_hubs,1487,0
951,7020035,EM_hubs,1750,0
952,7020036,EM_hubs,1163,0
953,7020037,EM_hubs,1138,0
954,7020038,EM_hubs,1964,0
955,7020039,EM_hubs,1602,0
956,7020040,EM_hubs,1372,0
957,7020041,EM_hubs,1316,0
958,7020042,EM_hubs,1050,0
959,7020043,EM_hubs,1034,0
960,7020044,EM_hubs,1568,0
961,7020045,EM_hubs,1443,0
962,7020046,EM_hubs,3353,0
963,7020047,EM_hubs,2018,0
964,7020048,EM_hubs,1533,0
965,7020057,EM_hubs,1718,0
966,7020058,EM_hubs,3681,0
967,7020059,EM_hubs,1904,0
968,7020049,EM_hubs,3087,0
969,7020050,EM_hubs,2357,0
970,7020051,EM_hubs,916,0
971,7020052,EM_hubs,3634,0
972,7020060,EM_hubs,1086,0
973,7020061,EM_hubs,1413,0
974,7020062,EM_hubs,1217,0
975,7020126,EM_hubs,1454,0
976,7020127,EM_hubs,539,0
977,7020053,EM_hubs,2203,0
978,7020054,EM_hubs,2232,0
979,7020055,EM_hubs,2741,0
980,7020056,EM_hubs,1423,0
981,7020128,EM_hubs,641,0
982,7020063,EM_hubs,1746,0
983,7020064,EM_hubs,1867,0
984,7020065,EM_hubs,1798,0
985,7020066,EM_hubs,1728,0
986,7020067,EM_hubs,1385,0
987,7020068,EM_hubs,1349,0
988,7020069,EM_hubs,924,0
989,7020070,EM_hubs,920,0
990,7020071,EM_hubs,480,0
991,7020072,EM_hubs,1101,0
992,7020073,EM_hubs,669,0
993,7020074,EM_hubs,403,0
994,7020075,EM_hubs,606,0
995,7020076,EM_hubs,368,0
996,7020077,EM_hubs,809,0
997,7020078,EM_hubs,715,0
998,7020438,EM_hubs,860,0
999,7020079,EM_hubs,628,0
1000,7020080,EM_hubs,1030,0
1001,7020081,EM_hubs,880,0
1002,7020082,EM_hubs,975,0
1003,7020083,EM_hubs,1440,0
1004,7020084,EM_hubs,1128,0
1005,7020085,EM_hubs,567,0
1006,7020086,EM_hubs,429,0
1007,7020087,EM_hubs,135,0
1008,7020088,EM_hubs,801,0
1009,7020089,EM_hubs,1078,0
1010,7020090,EM_hubs,624,0
1011,7020091,EM_hubs,751,0
1012,7020092,EM_hubs,1711,0
1013,7020093,EM_hubs,752,0
1014,7020094,EM_hubs,563,0
1015,7020095,EM_hubs,303,0
1016,7020096,EM_hubs,485,0
1017,7020097,EM_hubs,1123,0
1018,7020098,EM_hubs,330,0
1019,7020099,EM_hubs,845,0
1020,7020100,EM_hubs,1225,0
1021,7020101,EM_hubs,725,0
1022,7020102,EM_hubs,1229,0
1023,7020103,EM_hubs,2180,0
1024,7020104,EM_hubs,1242,0
1025,7020105,EM_hubs,1233,0
1026,7020106,EM_hubs,1629,0
1027,7020108,EM_hubs,713,0
1028,7020109,EM_hubs,737,0
1029,7020110,EM_hubs,996,0
1030,7020111,EM_hubs,1032,0
1031,7020112,EM_hubs,1052,0
1032,7020113,EM_hubs,976,0
1033,7020114,EM_hubs,890,0
1034,7020115,EM_hubs,703,0
1035,7020116,EM_hubs,725,0
1036,7020117,EM_hubs,167,0
1037,7020118,EM_hubs,685,0
1038,7020119,EM_hubs,567,0
1039,7020120,EM_hubs,1153,0
1040,7020121,EM_hubs,1047,0
1041,7020122,EM_hubs,988,0
1042,7020123,EM_hubs,658,0
1043,7020124,EM_hubs,1422,0
1044,7020129,EM_hubs,1178,0
1045,7020130,EM_hubs,1153,0
1046,7020131,EM_hubs,2610,0
1047,7020132,EM_hubs,1790,0
1048,7020133,EM_hubs,302,0
1049,7020134,EM_hubs,517,0
1050,7020135,EM_hubs,895,0
1051,7020136,EM_hubs,343,0
1052,7020137,EM_hubs,1166,0
1053,7020138,EM_hubs,610,0
1054,7020139,EM_hubs,351,0
1055,7020140,EM_hubs,552,0
1056,7020141,EM_hubs,961,0
1057,7020142,EM_hubs,724,0
1058,7020143,EM_hubs,987,0
1059,7020144,EM_hubs,978,0
1060,7020145,EM_hubs,1358,0
1061,7020146,EM_hubs,1138,0
1062,7020147,EM_hubs,801,0
1063,7020168,EM_hubs,768,0
1064,7020148,EM_hubs,552,0
1065,7020149,EM_hubs,511,0
1066,7020150,EM_hubs,747,0
1067,7020151,EM_hubs,1908,0
1068,7020153,EM_hubs,1441,0
1069,7020154,EM_hubs,1202,0
1070,7020155,EM_hubs,1429,0
1071,7020156,EM_hubs,990,0
1072,7020157,EM_hubs,1369,0
1073,7020158,EM_hubs,1685,0
1074,7020159,EM_hubs,52,0
1075,7020160,EM_hubs,926,0
1076,7020161,EM_hubs,1502,0
1077,7020162,EM_hubs,1062,0
1078,7020163,EM_hubs,1393,0
1079,7020164,EM_hubs,1802,0
1080,7020165,EM_hubs,1519,0
1081,7020166,EM_hubs,879,0
1082,7020167,EM_hubs,957,0
1083,7020169,EM_hubs,1124,0
1084,7020170,EM_hubs,449,0
1085,7020171,EM_hubs,618,0
1086,7020172,EM_hubs,501,0
1087,7020173,EM_hubs,415,0
1088,7020174,EM_hubs,655,0
1089,7020175,EM_hubs,429,0
1090,7020176,EM_hubs,72,0
1091,7020177,EM_hubs,1430,0
1092,7020178,EM_hubs,311,0
1093,7020179,EM_hubs,1350,0
1094,7020180,EM_hubs,1217,0
1095,7020181,EM_hubs,814,0
1096,7020182,EM_hubs,808,0
1097,7020183,EM_hubs,783,0
1098,7020184,EM_hubs,1106,0
1099,7020185,EM_hubs,793,0
1100,7020186,EM_hubs,1284,0
1101,7020187,EM_hubs,720,0
1102,7020188,EM_hubs,1188,0
1103,7020189,EM_hubs,678,0
1104,7020190,EM_hubs,294,0
1105,7020191,EM_hubs,1588,0
1106,7020192,EM_hubs,1145,0
1107,7020193,EM_hubs,1324,0
1108,7020194,EM_hubs,654,0
1109,7020195,EM_hubs,1200,0
1110,7020196,EM_hubs,1280,0
1111,7020197,EM_hubs,274,0
1112,7020198,EM_hubs,621,0
1113,7020199,EM_hubs,706,0
1114,7020200,EM_hubs,1322,0
1115,7020201,EM_hubs,682,0
1116,7020202,EM_hubs,778,0
1117,7020203,EM_hubs,530,0
1118,7020204,EM_hubs,366,0
1119,7020205,EM_hubs,479,0
1120,7020206,EM_hubs,689,0
1121,7020207,EM_hubs,225,0
1122,7020208,EM_hubs,492,0
1123,7020209,EM_hubs,547,0
1124,7020210,EM_hubs,355,0
1125,7020211,EM_hubs,528,0
1126,7020212,EM_hubs,673,0
1127,7020213,EM_hubs,90,0
1128,7020214,EM_hubs,237,0
1129,7020215,EM_hubs,337,0
1130,7020216,EM_hubs,398,0
1131,7020217,EM_hubs,706,0
1132,7020218,EM_hubs,708,0
1133,7020219,EM_hubs,454,0
1134,7020220,EM_hubs,500,0
1135,7020221,EM_hubs,505,0
1136,7020222,EM_hubs,550,0
1137,7020223,EM_hubs,498,0
1138,7020224,EM_hubs,614,0
1139,7020235,EM_hubs,1505,0
1140,7020236,EM_hubs,5982,0
1141,7020237,EM_hubs,1319,0
1142,7020238,EM_hubs,1183,0
1143,7020239,EM_hubs,999,0
1144,7020240,EM_hubs,1755,0
1145,7020241,EM_hubs,930,0
1146,7020242,EM_hubs,2140,0
1147,7020243,EM_hubs,1548,0
1148,7020244,EM_hubs,1698,0
1149,7020245,EM_hubs,1634,0
1150,7020246,EM_hubs,1695,0
1151,7020247,EM_hubs,1185,0
1152,7020248,EM_hubs,937,0
1153,7020249,EM_hubs,1030,0
1154,7020250,EM_hubs,866,0
1155,7020251,EM_hubs,365,0
1156,7020252,EM_hubs,300,0
1157,7020253,EM_hubs,706,0
1158,7020259,EM_hubs,1092,0
1159,7020260,EM_hubs,1084,0
1160,7020261,EM_hubs,1200,0
1161,7020262,EM_hubs,1379,0
1162,7020263,EM_hubs,1342,0
1163,7020264,EM_hubs,1715,0
1164,7020265,EM_hubs,1640,0
1165,7020266,EM_hubs,293,0
1166,7020267,EM_hubs,399,0
1167,7020268,EM_hubs,299,0
1168,7020269,EM_hubs,1872,0
1169,7020270,EM_hubs,987,0
1170,7020271,EM_hubs,1214,0
1171,7020272,EM_hubs,805,0
1172,7020273,EM_hubs,556,0
1173,7020274,EM_hubs,215,0
1174,7020275,EM_hubs,733,0
1175,7020276,EM_hubs,1888,0
1176,7020279,EM_hubs,2634,0
1177,7020280,EM_hubs,2637,0
1178,7020281,EM_hubs,488,0
1179,7020282,EM_hubs,215,0
1180,7020319,EM_hubs,1425,0
1181,7020382,EM_hubs,1039,1
1182,7020277,EM_hubs,2133,0
1183,7020278,EM_hubs,2692,0
1184,7021222,EM_hubs,608,0
1185,7020283,EM_hubs,1014,0
1186,7020284,EM_hubs,570,0
1187,7020285,EM_hubs,1166,0
1188,7020286,EM_hubs,993,0
1189,7020287,EM_hubs,794,0
1190,7020288,EM_hubs,640,0
1191,7020289,EM_hubs,337,0
1192,7020291,EM_hubs,1087,0
1193,7020292,EM_hubs,1427,0
1194,7020293,EM_hubs,584,0
1195,7020294,EM_hubs,697,0
1196,7020295,EM_hubs,601,0
1197,7020296,EM_hubs,719,0
1198,7020297,EM_hubs,1116,0
1199,7020298,EM_hubs,1258,0
1200,7020316,EM_hubs,1481,0
1201,7020299,EM_hubs,1071,0
1202,7020300,EM_hubs,1093,0
1203,7020301,EM_hubs,1272,0
1204,7020302,EM_hubs,1398,0
1205,7020303,EM_hubs,1340,0
1206,7020304,EM_hubs,1516,0
1207,7020305,EM_hubs,1513,0
1208,7020306,EM_hubs,1670,0
1209,7020307,EM_hubs,1609,0
1210,7020308,EM_hubs,1548,0
1211,7020309,EM_hubs,1234,0
1212,7020310,EM_hubs,1539,0
1213,7020311,EM_hubs,1330,0
1214,7020312,EM_hubs,1611,0
1215,7020313,EM_hubs,1481,0
1216,7020314,EM_hubs,1472,0
1217,7020315,EM_hubs,1107,0
1218,7021223,EM_hubs,460,0
1219,7020320,EM_hubs,1446,0
1220,7020321,EM_hubs,854,0
1221,7020322,EM_hubs,1141,0
1222,7020323,EM_hubs,687,0
1223,7020324,EM_hubs,734,0
1224,7020325,EM_hubs,1322,0
1225,7020326,EM_hubs,484,0
1226,7020327,EM_hubs,441,0
1227,7020328,EM_hubs,734,0
1228,7020329,EM_hubs,710,0
1229,7020330,EM_hubs,688,0
1230,7020331,EM_hubs,446,0
1231,7020332,EM_hubs,524,0
1232,7020333,EM_hubs,433,0
1233,7020334,EM_hubs,530,0
1234,7020335,EM_hubs,478,0
1235,7020361,EM_hubs,1316,0
1236,7021224,EM_hubs,276,0
1237,7020336,EM_hubs,725,0
1238,7020337,EM_hubs,2454,0
1239,7020338,EM_hubs,2188,0
1240,7020339,EM_hubs,1805,0
1241,7020340,EM_hubs,1485,0
1242,7020341,EM_hubs,1873,0
1243,7020342,EM_hubs,1785,0
1244,7020343,EM_hubs,2297,0
1245,7020436,EM_hubs,948,1
1246,7020344,EM_hubs,1757,0
1247,7020345,EM_hubs,1351,0
1248,7020346,EM_hubs,1384,0
1249,7020347,EM_hubs,431,0
1250,7020348,EM_hubs,943,0
1251,7020349,EM_hubs,1162,0
1252,7020350,EM_hubs,480,0
1253,7020351,EM_hubs,250,0
1254,7020352,EM_hubs,424,0
1255,7020353,EM_hubs,547,0
1256,7020354,EM_hubs,677,0
1257,7020355,EM_hubs,769,0
1258,7020356,EM_hubs,880,0
1259,7020357,EM_hubs,602,0
1260,7020358,EM_hubs,942,0
1261,7020359,EM_hubs,868,0
1262,7020360,EM_hubs,1025,0
1263,7020362,EM_hubs,1285,0
1264,7020363,EM_hubs,1340,0
1265,7020364,EM_hubs,1153,0
1266,7020365,EM_hubs,725,0
1267,7020366,EM_hubs,1282,0
1268,7020367,EM_hubs,755,0
1269,7020368,EM_hubs,732,0
1270,7020369,EM_hubs,734,0
1271,7020370,EM_hubs,571,0
1272,7020371,EM_hubs,426,0
1273,7020372,EM_hubs,670,0
1274,7020373,EM_hubs,361,0
1275,7020374,EM_hubs,786,0
1276,7020375,EM_hubs,1146,0
1277,7020376,EM_hubs,1225,0
1278,7020377,EM_hubs,1399,0
1279,7020378,EM_hubs,850,0
1280,7020379,EM_hubs,1062,0
1281,7020380,EM_hubs,1218,0
1282,7020381,EM_hubs,240,0
1283,7020382,EM_hubs,1039,0
1284,7020383,EM_hubs,235,0
1285,7020384,EM_hubs,1128,0
1286,7020385,EM_hubs,1406,0
1287,7020386,EM_hubs,539,0
1288,7020387,EM_hubs,544,0
1289,7020388,EM_hubs,1282,0
1290,7020389,EM_hubs,797,0
1291,7020390,EM_hubs,762,0
1292,7020391,EM_hubs,502,0
1293,7020392,EM_hubs,507,0
1294,7020393,EM_hubs,747,0
1295,7020394,EM_hubs,1051,0
1296,7020395,EM_hubs,809,0
1297,7020396,EM_hubs,1032,0
1298,7020397,EM_hubs,1026,0
1299,7020398,EM_hubs,1219,0
1300,7020399,EM_hubs,1133,0
1301,7020400,EM_hubs,1372,0
1302,7020401,EM_hubs,1283,0
1303,7020402,EM_hubs,1371,0
1304,7020403,EM_hubs,1252,0
1305,7020404,EM_hubs,2045,0
1306,7020405,EM_hubs,1084,0
1307,7020908,EM_hubs,712,0
1308,7020406,EM_hubs,1574,0
1309,7020407,EM_hubs,1750,0
1310,7020408,EM_hubs,1498,0
1311,7020409,EM_hubs,1737,0
1312,7020410,EM_hubs,1937,0
1313,7020411,EM_hubs,829,0
1314,7020412,EM_hubs,939,0
1315,7020413,EM_hubs,959,0
1316,7020423,EM_hubs,1121,0
1317,7020424,EM_hubs,1068,0
1318,7020414,EM_hubs,782,0
1319,7020415,EM_hubs,675,0
1320,7020416,EM_hubs,843,0
1321,7020417,EM_hubs,766,0
1322,7020418,EM_hubs,833,0
1323,7020419,EM_hubs,263,0
1324,7020420,EM_hubs,578,0
1325,7020421,EM_hubs,760,0
1326,7020422,EM_hubs,1030,0
1327,7020425,EM_hubs,980,0
1328,7020426,EM_hubs,691,0
1329,7020427,EM_hubs,1009,0
1330,7020428,EM_hubs,642,0
1331,7020429,EM_hubs,799,0
1332,7020430,EM_hubs,817,0
1333,7020431,EM_hubs,802,0
1334,7020432,EM_hubs,706,0
1335,7020433,EM_hubs,1007,0
1336,7020434,EM_hubs,1032,0
1337,7020435,EM_hubs,834,0
1338,7020436,EM_hubs,948,0
1339,7020439,EM_hubs,998,0
1340,7020440,EM_hubs,609,0
1341,7020441,EM_hubs,711,0
1342,7020442,EM_hubs,62,0
1343,7020443,EM_hubs,595,0
1344,7020444,EM_hubs,643,0
1345,7020445,EM_hubs,761,0
1346,7020446,EM_hubs,919,0
1347,7020447,EM_hubs,1008,0
1348,7020448,EM_hubs,895,0
1349,7020449,EM_hubs,1296,0
1350,7020450,EM_hubs,746,0
1351,7020451,EM_hubs,542,0
1352,7020452,EM_hubs,419,0
1353,7020453,EM_hubs,559,0
1354,7020454,EM_hubs,252,0
1355,7020456,EM_hubs,787,0
1356,7020457,EM_hubs,668,0
1357,7020458,EM_hubs,629,0
1358,7020459,EM_hubs,396,0
1359,7020460,EM_hubs,716,0
1360,7020461,EM_hubs,432,0
1361,7020462,EM_hubs,495,0
1362,7020463,EM_hubs,609,0
1363,7020464,EM_hubs,742,0
1364,7020466,EM_hubs,491,0
1365,7020467,EM_hubs,646,0
1366,7020468,EM_hubs,655,0
1367,7020469,EM_hubs,651,0
1368,7020470,EM_hubs,1042,0
1369,7020471,EM_hubs,910,0
1370,7020472,EM_hubs,419,0
1371,7020473,EM_hubs,328,0
1372,7020474,EM_hubs,894,0
1373,7020475,EM_hubs,438,0
1374,7020476,EM_hubs,616,0
1375,7020477,EM_hubs,706,0
1376,7020545,EM_hubs,1020,0
1377,7020478,EM_hubs,942,0
1378,7020479,EM_hubs,1070,0
1379,7020480,EM_hubs,1072,0
1380,7020481,EM_hubs,2205,0
1381,7020482,EM_hubs,1587,0
1382,7020483,EM_hubs,1964,0
1383,7020484,EM_hubs,1732,0
1384,7020485,EM_hubs,1530,0
1385,7020499,EM_hubs,344,0
1386,7020543,EM_hubs,813,0
1387,7020486,EM_hubs,1639,0
1388,7020487,EM_hubs,1539,0
1389,7020488,EM_hubs,1293,0
1390,7020489,EM_hubs,1072,0
1391,7020490,EM_hubs,1096,0
1392,7020491,EM_hubs,804,0
1393,7020492,EM_hubs,785,0
1394,7020493,EM_hubs,807,0
1395,7020494,EM_hubs,726,0
1396,7020495,EM_hubs,497,0
1397,7020496,EM_hubs,866,0
1398,7020497,EM_hubs,329,0
1399,7020498,EM_hubs,499,0
1400,7021755,EM_hubs,477,1
1401,7020500,EM_hubs,556,0
1402,7020501,EM_hubs,679,0
1403,7020502,EM_hubs,561,0
1404,7020503,EM_hubs,335,0
1405,7020504,EM_hubs,826,0
1406,7020505,EM_hubs,7,0
1407,7020506,EM_hubs,312,0
1408,7020507,EM_hubs,625,0
1409,7020508,EM_hubs,323,0
1410,7020509,EM_hubs,817,0
1411,7020510,EM_hubs,810,0
1412,7020511,EM_hubs,601,0
1413,7020512,EM_hubs,1066,0
1414,7020513,EM_hubs,434,0
1415,7020514,EM_hubs,442,0
1416,7020542,EM_hubs,1088,0
1417,7020515,EM_hubs,37,0
1418,7020516,EM_hubs,876,0
1419,7020517,EM_hubs,352,0
1420,7020518,EM_hubs,669,0
1421,7020519,EM_hubs,880,0
1422,7020520,EM_hubs,808,0
1423,7020521,EM_hubs,645,0
1424,7020522,EM_hubs,695,0
1425,7020523,EM_hubs,639,0
1426,7020524,EM_hubs,1080,0
1427,7020544,EM_hubs,1073,0
1428,7020525,EM_hubs,1208,0
1429,7020526,EM_hubs,1708,0
1430,7020527,EM_hubs,1742,0
1431,7020528,EM_hubs,1035,0
1432,7020529,EM_hubs,1375,0
1433,7020530,EM_hubs,896,0
1434,7020531,EM_hubs,755,0
1435,7020532,EM_hubs,817,0
1436,7020533,EM_hubs,870,0
1437,7020534,EM_hubs,420,0
1438,7020535,EM_hubs,422,0
1439,7020536,EM_hubs,424,0
1440,7020537,EM_hubs,332,0
1441,7020538,EM_hubs,493,0
1442,7020539,EM_hubs,581,0
1443,7020540,EM_hubs,514,0
1444,7020541,EM_hubs,724,0
1445,7020547,EM_hubs,710,0
1446,7020548,EM_hubs,781,0
1447,7020549,EM_hubs,483,0
1448,7020550,EM_hubs,535,0
1449,7020551,EM_hubs,814,0
1450,7020552,EM_hubs,762,0
1451,7020553,EM_hubs,509,0
1452,7020554,EM_hubs,574,0
1453,7020555,EM_hubs,288,0
1454,7020556,EM_hubs,58,0
1455,7020557,EM_hubs,399,0
1456,7020558,EM_hubs,3167,0
1457,7020559,EM_hubs,1132,0
1458,7020560,EM_hubs,937,0
1459,7020561,EM_hubs,451,0
1460,7020562,EM_hubs,573,0
1461,7021943,EM_hubs,627,1
1462,7020563,EM_hubs,902,0
1463,7020564,EM_hubs,744,0
1464,7020565,EM_hubs,928,0
1465,7020566,EM_hubs,809,0
1466,7020567,EM_hubs,1170,0
1467,7020568,EM_hubs,617,0
1468,7020569,EM_hubs,797,0
1469,7020570,EM_hubs,626,0
1470,7020571,EM_hubs,472,0
1471,7020572,EM_hubs,378,0
1472,7020573,EM_hubs,561,0
1473,7020574,EM_hubs,385,0
1474,7020575,EM_hubs,197,0
1475,7020576,EM_hubs,338,0
1476,7020577,EM_hubs,505,0
1477,7020578,EM_hubs,522,0
1478,7020579,EM_hubs,797,0
1479,7020909,EM_hubs,437,0
1480,7020580,EM_hubs,832,0
1481,7020581,EM_hubs,794,0
1482,7020582,EM_hubs,861,0
1483,7020583,EM_hubs,837,0
1484,7020584,EM_hubs,1096,0
1485,7020585,EM_hubs,1044,0
1486,7020586,EM_hubs,768,0
1487,7020587,EM_hubs,844,0
1488,7020588,EM_hubs,720,0
1489,7020589,EM_hubs,561,0
1490,7020590,EM_hubs,137,0
1491,7020591,EM_hubs,451,0
1492,7020592,EM_hubs,436,0
1493,7020593,EM_hubs,147,0
1494,7020594,EM_hubs,518,0
1495,7020595,EM_hubs,310,0
1496,7020596,EM_hubs,415,0
1497,7020597,EM_hubs,985,0
1498,7020598,EM_hubs,1210,0
1499,7020910,EM_hubs,329,0
1500,7020599,EM_hubs,1235,0
1501,7020600,EM_hubs,996,0
1502,7020601,EM_hubs,670,0
1503,7020602,EM_hubs,958,0
1504,7020603,EM_hubs,519,0
1505,7020604,EM_hubs,852,0
1506,7020605,EM_hubs,994,0
1507,7020606,EM_hubs,431,0
1508,7020607,EM_hubs,360,0
1509,7020608,EM_hubs,563,0
1510,7020609,EM_hubs,495,0
1511,7020610,EM_hubs,554,0
1512,7020611,EM_hubs,673,0
1513,7020612,EM_hubs,1128,0
1514,7020613,EM_hubs,1107,0
1515,7020626,EM_hubs,1232,0
1516,7020614,EM_hubs,1273,0
1517,7020615,EM_hubs,951,0
1518,7020616,EM_hubs,1236,0
1519,7020617,EM_hubs,881,0
1520,7020618,EM_hubs,1314,0
1521,7020619,EM_hubs,1164,0
1522,7020620,EM_hubs,1286,0
1523,7020621,EM_hubs,1748,0
1524,7020622,EM_hubs,1307,0
1525,7020623,EM_hubs,1463,0
1526,7020624,EM_hubs,1900,0
1527,7020625,EM_hubs,1055,0
1528,7020643,EM_hubs,481,0
1529,7020627,EM_hubs,989,0
1530,7020628,EM_hubs,1239,0
1531,7020629,EM_hubs,863,0
1532,7020630,EM_hubs,1047,0
1533,7020631,EM_hubs,823,0
1534,7020632,EM_hubs,1332,0
1535,7020633,EM_hubs,593,0
1536,7020634,EM_hubs,645,0
1537,7020635,EM_hubs,573,0
1538,7020637,EM_hubs,2072,0
1539,7020638,EM_hubs,755,0
1540,7020639,EM_hubs,655,0
1541,7020640,EM_hubs,451,0
1542,7020641,EM_hubs,260,0
1543,7020642,EM_hubs,533,0
1544,7020644,EM_hubs,176,0
1545,7020645,EM_hubs,586,0
1546,7020646,EM_hubs,383,0
1547,7020647,EM_hubs,677,0
1548,7020648,EM_hubs,1090,0
1549,7020649,EM_hubs,1543,0
1550,7020650,EM_hubs,937,0
1551,7020651,EM_hubs,627,0
1552,7020652,EM_hubs,2232,0
1553,7020653,EM_hubs,1002,0
1554,7020654,EM_hubs,696,0
1555,7020655,EM_hubs,1232,0
1556,7020656,EM_hubs,1246,0
1557,7020657,EM_hubs,1074,0
